"_id","created_on","date_time","node_id","ppl_in","ppl_out"
"ObjectId(""5979fbf7901f026412005842"")","ISODate(""2017-07-27T22:43:00.000+08:00"")","1501168524097","110","0","0"
"ObjectId(""5979fc34901f02d806000ea9"")","ISODate(""2017-07-27T22:44:00.000+08:00"")","1501168583980","109","0","0"
"ObjectId(""5979fcd0901f023012004d41"")","ISODate(""2017-07-27T22:46:00.000+08:00"")","1501168739248","111","0","0"
"ObjectId(""5979fd06901f023012004d45"")","ISODate(""2017-07-27T22:47:00.000+08:00"")","1501168794143","114","0","0"
"ObjectId(""5979fd24901f02d806000eaf"")","ISODate(""2017-07-27T22:48:00.000+08:00"")","1501168824269","110","0","0"
"ObjectId(""5979fd60901f02d806000eb2"")","ISODate(""2017-07-27T22:49:00.000+08:00"")","1501168884045","109","0","0"
"ObjectId(""5979fdfb901f020412006378"")","ISODate(""2017-07-27T22:51:00.000+08:00"")","1501169039353","111","0","0"
"ObjectId(""5979fe32901f026412005855"")","ISODate(""2017-07-27T22:52:00.000+08:00"")","1501169094183","114","0","0"
"ObjectId(""5979fe50901f023012004d51"")","ISODate(""2017-07-27T22:53:00.000+08:00"")","1501169124380","110","0","0"
"ObjectId(""5979fe8b901f02041200637d"")","ISODate(""2017-07-27T22:54:00.000+08:00"")","1501169184123","109","0","0"
"ObjectId(""5979ff28901f023012004d5b"")","ISODate(""2017-07-27T22:56:00.000+08:00"")","1501169339467","111","0","0"
"ObjectId(""5979ff5e901f02d806000ec8"")","ISODate(""2017-07-27T22:57:00.000+08:00"")","1501169394273","114","0","0"
"ObjectId(""5979ff7c901f026412005860"")","ISODate(""2017-07-27T22:58:00.000+08:00"")","1501169424413","110","0","0"
"ObjectId(""5979ffb8901f026412005862"")","ISODate(""2017-07-27T22:59:00.000+08:00"")","1501169484207","109","0","0"
"ObjectId(""597a0053901f020412006394"")","ISODate(""2017-07-27T23:01:00.000+08:00"")","1501169639596","111","0","0"
"ObjectId(""597a0089901f022c13004f0c"")","ISODate(""2017-07-27T23:02:00.000+08:00"")","1501169694350","114","0","0"
"ObjectId(""597a00a9901f022c13004f10"")","ISODate(""2017-07-27T23:03:00.000+08:00"")","1501169724430","110","0","0"
"ObjectId(""597a00e4901f022c13004f11"")","ISODate(""2017-07-27T23:04:00.000+08:00"")","1501169784216","109","0","0"
"ObjectId(""597a017f901f022c13004f19"")","ISODate(""2017-07-27T23:06:00.000+08:00"")","1501169939612","111","0","0"
"ObjectId(""597a01b6901f02641200587a"")","ISODate(""2017-07-27T23:07:00.000+08:00"")","1501169994364","114","0","0"
"ObjectId(""597a01c4901f02641200587c"")","ISODate(""2017-07-27T23:07:00.000+08:00"")","1501163187746","106","0","0"
"ObjectId(""597a01d4901f023012004d7a"")","ISODate(""2017-07-27T23:08:00.000+08:00"")","1501170024501","110","0","0"
"ObjectId(""597a020f901f02d806000ee4"")","ISODate(""2017-07-27T23:09:00.000+08:00"")","1501170084324","109","0","0"
"ObjectId(""597a02ad901f02d806000eec"")","ISODate(""2017-07-27T23:11:00.000+08:00"")","1501170239613","111","0","0"
"ObjectId(""597a02e2901f026412005886"")","ISODate(""2017-07-27T23:12:00.000+08:00"")","1501170294385","114","0","0"
"ObjectId(""597a0300901f022c13004f26"")","ISODate(""2017-07-27T23:13:00.000+08:00"")","1501170324688","110","0","0"
"ObjectId(""597a033c901f02d411004c6c"")","ISODate(""2017-07-27T23:14:00.000+08:00"")","1501170384373","109","0","0"
"ObjectId(""597a03d7901f026412005894"")","ISODate(""2017-07-27T23:16:00.000+08:00"")","1501170539618","111","0","0"
"ObjectId(""597a040e901f02d411004c73"")","ISODate(""2017-07-27T23:17:00.000+08:00"")","1501170594512","114","0","0"
"ObjectId(""597a042d901f026412005899"")","ISODate(""2017-07-27T23:18:00.000+08:00"")","1501170624759","110","0","0"
"ObjectId(""597a0469901f022c13004f2e"")","ISODate(""2017-07-27T23:19:00.000+08:00"")","1501170684481","109","0","0"
"ObjectId(""597a0504901f023012004d8a"")","ISODate(""2017-07-27T23:21:00.000+08:00"")","1501170839748","111","0","0"
"ObjectId(""597a053a901f022c13004f36"")","ISODate(""2017-07-27T23:22:00.000+08:00"")","1501170894674","114","0","0"
"ObjectId(""597a0558901f022c13004f3b"")","ISODate(""2017-07-27T23:23:00.000+08:00"")","1501170924819","110","0","0"
"ObjectId(""597a0595901f022c13004f3e"")","ISODate(""2017-07-27T23:24:00.000+08:00"")","1501170984627","109","0","0"
"ObjectId(""597a062f901f02d411004c89"")","ISODate(""2017-07-27T23:26:00.000+08:00"")","1501171139758","111","0","0"
"ObjectId(""597a0666901f022c13004f46"")","ISODate(""2017-07-27T23:27:00.000+08:00"")","1501171194757","114","0","0"
"ObjectId(""597a0685901f022c13004f49"")","ISODate(""2017-07-27T23:28:00.000+08:00"")","1501171224978","110","0","0"
"ObjectId(""597a06c0901f0204120063c0"")","ISODate(""2017-07-27T23:29:00.000+08:00"")","1501171284693","109","0","0"
"ObjectId(""597a075b901f0204120063c4"")","ISODate(""2017-07-27T23:31:00.000+08:00"")","1501171439815","111","0","0"
"ObjectId(""597a0792901f0204120063c6"")","ISODate(""2017-07-27T23:32:00.000+08:00"")","1501171494790","114","0","0"
"ObjectId(""597a07b1901f023012004da6"")","ISODate(""2017-07-27T23:33:00.000+08:00"")","1501171525156","110","0","0"
"ObjectId(""597a07ef901f0264120058b6"")","ISODate(""2017-07-27T23:34:00.000+08:00"")","1501171584815","109","0","0"
"ObjectId(""597a0887901f022c13004f57"")","ISODate(""2017-07-27T23:36:00.000+08:00"")","1501171740000","111","0","0"
"ObjectId(""597a08bf901f0204120063d3"")","ISODate(""2017-07-27T23:37:00.000+08:00"")","1501171794973","114","0","0"
"ObjectId(""597a08dd901f0264120058c5"")","ISODate(""2017-07-27T23:38:00.000+08:00"")","1501171825160","110","0","0"
"ObjectId(""597a0919901f0264120058c9"")","ISODate(""2017-07-27T23:39:00.000+08:00"")","1501171884989","109","0","0"
"ObjectId(""597a09b5901f02d411004c98"")","ISODate(""2017-07-27T23:41:00.000+08:00"")","1501172040048","111","0","0"
"ObjectId(""597a09ea901f022c13004f69"")","ISODate(""2017-07-27T23:42:00.000+08:00"")","1501172094993","114","0","0"
"ObjectId(""597a0a08901f022c13004f6b"")","ISODate(""2017-07-27T23:43:00.000+08:00"")","1501172125280","110","0","0"
"ObjectId(""597a0a43901f022c13004f6d"")","ISODate(""2017-07-27T23:44:00.000+08:00"")","1501172185013","109","0","0"
"ObjectId(""597a0ae2901f0264120058da"")","ISODate(""2017-07-27T23:46:00.000+08:00"")","1501172340184","111","0","0"
"ObjectId(""597a0b17901f0264120058dd"")","ISODate(""2017-07-27T23:47:00.000+08:00"")","1501172395044","114","0","0"
"ObjectId(""597a0b35901f0264120058df"")","ISODate(""2017-07-27T23:48:00.000+08:00"")","1501172425379","110","0","0"
"ObjectId(""597a0b71901f0264120058e2"")","ISODate(""2017-07-27T23:49:00.000+08:00"")","1501172485057","109","0","0"
"ObjectId(""597a0c0c901f0264120058ec"")","ISODate(""2017-07-27T23:51:00.000+08:00"")","1501172640192","111","0","0"
"ObjectId(""597a0c43901f0264120058ee"")","ISODate(""2017-07-27T23:52:00.000+08:00"")","1501172695148","114","0","0"
"ObjectId(""597a0c62901f023012004dc5"")","ISODate(""2017-07-27T23:53:00.000+08:00"")","1501172725556","110","0","0"
"ObjectId(""597a0f6d901f02641200590d"")","ISODate(""2017-07-28T00:06:00.000+08:00"")","1501173325676","110","0","0"
"ObjectId(""597a0f72901f022c13004fb4"")","ISODate(""2017-07-28T00:06:00.000+08:00"")","1501173025617","110","0","0"
"ObjectId(""597a0f76901f023012004dd9"")","ISODate(""2017-07-28T00:06:00.000+08:00"")","1501173385167","109","0","0"
"ObjectId(""597a0f93901f023012004ddb"")","ISODate(""2017-07-28T00:06:00.000+08:00"")","1501171590250","106","0","0"
"ObjectId(""597a11eb901f020412006411"")","ISODate(""2017-07-28T00:16:00.000+08:00"")","1501173685314","109","0","0"
"ObjectId(""597a11eb901f026412005938"")","ISODate(""2017-07-28T00:16:00.000+08:00"")","1501173925900","110","0","0"
"ObjectId(""597a11f0901f02d411004ca0"")","ISODate(""2017-07-28T00:16:00.000+08:00"")","1501173625715","110","0","0"
"ObjectId(""597a11f2901f022c13004fb6"")","ISODate(""2017-07-28T00:16:00.000+08:00"")","1501173295214","114","0","0"
"ObjectId(""597a11f8901f026412005939"")","ISODate(""2017-07-28T00:16:00.000+08:00"")","1501173085163","109","0","0"
"ObjectId(""597a11fc901f02641200593b"")","ISODate(""2017-07-28T00:17:00.000+08:00"")","1501173595371","114","0","0"
"ObjectId(""597a1207901f02641200593c"")","ISODate(""2017-07-28T00:17:00.000+08:00"")","1501172785093","109","0","0"
"ObjectId(""597a121b901f022c13004fb9"")","ISODate(""2017-07-28T00:17:00.000+08:00"")","1501173990830","106","0","0"
"ObjectId(""597a129c901f02d411004ca5"")","ISODate(""2017-07-28T00:19:00.000+08:00"")","1501172995189","114","0","0"
"ObjectId(""597a12a3901f02d411004ca7"")","ISODate(""2017-07-28T00:19:00.000+08:00"")","1501174285437","109","0","0"
"ObjectId(""597a12a4901f02d806000ef0"")","ISODate(""2017-07-28T00:19:00.000+08:00"")","1501174195433","114","0","0"
"ObjectId(""597a12a8901f023012004dea"")","ISODate(""2017-07-28T00:19:00.000+08:00"")","1501173895411","114","0","0"
"ObjectId(""597a12a9901f026412005945"")","ISODate(""2017-07-28T00:19:00.000+08:00"")","1501173985407","109","0","0"
"ObjectId(""597a12bc901f022c13004fc3"")","ISODate(""2017-07-28T00:20:00.000+08:00"")","1501174226027","110","0","0"
"ObjectId(""597a134a901f023012004df1"")","ISODate(""2017-07-28T00:22:00.000+08:00"")","1501174495490","114","0","0"
"ObjectId(""597a136a901f02d411004cb2"")","ISODate(""2017-07-28T00:23:00.000+08:00"")","1501174526147","110","0","0"
"ObjectId(""597a13a8901f02d411004cb6"")","ISODate(""2017-07-28T00:24:00.000+08:00"")","1501174585563","109","0","0"
"ObjectId(""597a1477901f02d411004cc2"")","ISODate(""2017-07-28T00:27:00.000+08:00"")","1501174795607","114","0","0"
"ObjectId(""597a1495901f023012004e01"")","ISODate(""2017-07-28T00:28:00.000+08:00"")","1501174826321","110","0","0"
"ObjectId(""597a14a1901f023012004e02"")","ISODate(""2017-07-28T00:28:00.000+08:00"")","1501161987456","106","0","0"
"ObjectId(""597a14b3901f023012004e03"")","ISODate(""2017-07-28T00:28:00.000+08:00"")","1501172940282","111","0","0"
"ObjectId(""597a14be901f02641200594c"")","ISODate(""2017-07-28T00:28:00.000+08:00"")","1501173540493","111","0","0"
"ObjectId(""597a14c4901f02641200594d"")","ISODate(""2017-07-28T00:28:00.000+08:00"")","1501173840572","111","0","0"
"ObjectId(""597a14ca901f022c13004fd7"")","ISODate(""2017-07-28T00:28:00.000+08:00"")","1501173240470","111","0","0"
"ObjectId(""597a156d901f026412005952"")","ISODate(""2017-07-28T00:31:00.000+08:00"")","1501174140735","111","0","0"
"ObjectId(""597a15a3901f026412005956"")","ISODate(""2017-07-28T00:32:00.000+08:00"")","1501175095771","114","0","0"
"ObjectId(""597a15c2901f023012004e0e"")","ISODate(""2017-07-28T00:33:00.000+08:00"")","1501175126414","110","0","0"
"ObjectId(""597a15e5901f023012004e10"")","ISODate(""2017-07-28T00:33:00.000+08:00"")","1501174885679","109","0","1"
"ObjectId(""597a15fe901f022c13004fe7"")","ISODate(""2017-07-28T00:34:00.000+08:00"")","1501175185706","109","0","0"
"ObjectId(""597a16cf901f023012004e17"")","ISODate(""2017-07-28T00:37:00.000+08:00"")","1501175395780","114","0","0"
"ObjectId(""597a16f0901f023012004e1a"")","ISODate(""2017-07-28T00:38:00.000+08:00"")","1501175426474","110","0","0"
"ObjectId(""597a1713901f023012004e1b"")","ISODate(""2017-07-28T00:38:00.000+08:00"")","1501175462294","111","0","0"
"ObjectId(""597a172c901f02d411004ce1"")","ISODate(""2017-07-28T00:39:00.000+08:00"")","1501175485769","109","0","0"
"ObjectId(""597a185e901f026412005962"")","ISODate(""2017-07-28T00:44:00.000+08:00"")","1501175762486","111","0","0"
"ObjectId(""597a1866901f02d411004cf3"")","ISODate(""2017-07-28T00:44:00.000+08:00"")","1501175726673","110","0","0"
"ObjectId(""597a1866901f022c13004ffd"")","ISODate(""2017-07-28T00:44:00.000+08:00"")","1501175785779","109","0","0"
"ObjectId(""597a189b901f023012004e2a"")","ISODate(""2017-07-28T00:45:00.000+08:00"")","1501175695834","114","0","0"
"ObjectId(""597a1927901f023012004e2f"")","ISODate(""2017-07-28T00:47:00.000+08:00"")","1501175995955","114","0","0"
"ObjectId(""597a1947901f022c13005004"")","ISODate(""2017-07-28T00:48:00.000+08:00"")","1501176026767","110","0","0"
"ObjectId(""597a196b901f026412005970"")","ISODate(""2017-07-28T00:48:00.000+08:00"")","1501176062558","111","0","0"
"ObjectId(""597a1982901f026412005973"")","ISODate(""2017-07-28T00:49:00.000+08:00"")","1501176085871","109","0","0"
"ObjectId(""597a1a53901f02641200597f"")","ISODate(""2017-07-28T00:52:00.000+08:00"")","1501176296008","114","0","0"
"ObjectId(""597a1a73901f023012004e39"")","ISODate(""2017-07-28T00:53:00.000+08:00"")","1501176326816","110","0","0"
"ObjectId(""597a1a96901f026412005984"")","ISODate(""2017-07-28T00:53:00.000+08:00"")","1501176362643","111","0","0"
"ObjectId(""597a1aaf901f026412005986"")","ISODate(""2017-07-28T00:54:00.000+08:00"")","1501176386000","109","0","0"
"ObjectId(""597a1b80901f026412005990"")","ISODate(""2017-07-28T00:57:00.000+08:00"")","1501176596044","114","0","0"
"ObjectId(""597a1b9f901f02d806000ef3"")","ISODate(""2017-07-28T00:58:00.000+08:00"")","1501176626946","110","0","0"
"ObjectId(""597a1bc2901f026412005997"")","ISODate(""2017-07-28T00:58:00.000+08:00"")","1501176662718","111","0","0"
"ObjectId(""597a1bda901f02641200599a"")","ISODate(""2017-07-28T00:59:00.000+08:00"")","1501176686115","109","0","0"
"ObjectId(""597a1cac901f02d411004d1a"")","ISODate(""2017-07-28T01:02:00.000+08:00"")","1501176896151","114","0","0"
"ObjectId(""597a1ccb901f0264120059a3"")","ISODate(""2017-07-28T01:03:00.000+08:00"")","1501176927013","110","0","0"
"ObjectId(""597a1cee901f02d411004d1e"")","ISODate(""2017-07-28T01:03:00.000+08:00"")","1501176962852","111","0","0"
"ObjectId(""597a1d07901f02d411004d1f"")","ISODate(""2017-07-28T01:04:00.000+08:00"")","1501176986165","109","0","0"
"ObjectId(""597a1dd8901f02d411004d26"")","ISODate(""2017-07-28T01:07:00.000+08:00"")","1501177196178","114","0","0"
"ObjectId(""597a1df7901f022c1300503b"")","ISODate(""2017-07-28T01:08:00.000+08:00"")","1501177227116","110","0","0"
"ObjectId(""597a1e1a901f02d806000f0a"")","ISODate(""2017-07-28T01:08:00.000+08:00"")","1501177262966","111","0","0"
"ObjectId(""597a1e32901f0264120059a6"")","ISODate(""2017-07-28T01:09:00.000+08:00"")","1501177286278","109","0","0"
"ObjectId(""597a1f04901f0264120059af"")","ISODate(""2017-07-28T01:12:00.000+08:00"")","1501177496278","114","0","0"
"ObjectId(""597a1f23901f02d806000f1d"")","ISODate(""2017-07-28T01:13:00.000+08:00"")","1501177527214","110","0","0"
"ObjectId(""597a1f47901f022c13005045"")","ISODate(""2017-07-28T01:13:00.000+08:00"")","1501177563090","111","0","0"
"ObjectId(""597a1f5e901f022c13005046"")","ISODate(""2017-07-28T01:14:00.000+08:00"")","1501177586382","109","0","0"
"ObjectId(""597a202f901f02d411004d40"")","ISODate(""2017-07-28T01:17:00.000+08:00"")","1501177796350","114","0","0"
"ObjectId(""597a204f901f02d411004d44"")","ISODate(""2017-07-28T01:18:00.000+08:00"")","1501177827272","110","0","0"
"ObjectId(""597a2073901f0264120059b8"")","ISODate(""2017-07-28T01:18:00.000+08:00"")","1501177863137","111","0","0"
"ObjectId(""597a208a901f02d806000f36"")","ISODate(""2017-07-28T01:19:00.000+08:00"")","1501177886462","109","0","0"
"ObjectId(""597a215e901f02d806000f47"")","ISODate(""2017-07-28T01:22:00.000+08:00"")","1501178096480","114","0","0"
"ObjectId(""597a217c901f0264120059c0"")","ISODate(""2017-07-28T01:23:00.000+08:00"")","1501178127449","110","0","0"
"ObjectId(""597a219f901f0264120059c4"")","ISODate(""2017-07-28T01:23:00.000+08:00"")","1501178163268","111","0","0"
"ObjectId(""597a21b7901f0264120059c5"")","ISODate(""2017-07-28T01:24:00.000+08:00"")","1501178186547","109","0","0"
"ObjectId(""597a2288901f0264120059cc"")","ISODate(""2017-07-28T01:27:00.000+08:00"")","1501178396564","114","0","0"
"ObjectId(""597a22a8901f02d411004d61"")","ISODate(""2017-07-28T01:28:00.000+08:00"")","1501178427563","110","0","0"
"ObjectId(""597a22cb901f0264120059d1"")","ISODate(""2017-07-28T01:28:00.000+08:00"")","1501178463416","111","0","0"
"ObjectId(""597a22e3901f0264120059d2"")","ISODate(""2017-07-28T01:29:00.000+08:00"")","1501178486562","109","0","0"
"ObjectId(""597a23b6901f0264120059e2"")","ISODate(""2017-07-28T01:32:00.000+08:00"")","1501178696731","114","0","0"
"ObjectId(""597a23d3901f0264120059e4"")","ISODate(""2017-07-28T01:33:00.000+08:00"")","1501178727716","110","0","0"
"ObjectId(""597a23f3901f022c1300505b"")","ISODate(""2017-07-28T01:33:00.000+08:00"")","1501162287478","106","0","0"
"ObjectId(""597a23f7901f02d806000f5d"")","ISODate(""2017-07-28T01:33:00.000+08:00"")","1501178763456","111","0","0"
"ObjectId(""597a240f901f022c1300505e"")","ISODate(""2017-07-28T01:34:00.000+08:00"")","1501178786584","109","0","0"
"ObjectId(""597a24e0901f02d806000f63"")","ISODate(""2017-07-28T01:37:00.000+08:00"")","1501178996782","114","0","0"
"ObjectId(""597a24ff901f0264120059e7"")","ISODate(""2017-07-28T01:38:00.000+08:00"")","1501179027836","110","0","0"
"ObjectId(""597a2523901f022c1300506e"")","ISODate(""2017-07-28T01:38:00.000+08:00"")","1501179063599","111","0","0"
"ObjectId(""597a253b901f022c13005070"")","ISODate(""2017-07-28T01:39:00.000+08:00"")","1501179086600","109","0","0"
"ObjectId(""597a260e901f0264120059f6"")","ISODate(""2017-07-28T01:42:00.000+08:00"")","1501179296795","114","0","0"
"ObjectId(""597a262c901f0264120059f7"")","ISODate(""2017-07-28T01:43:00.000+08:00"")","1501179327859","110","0","0"
"ObjectId(""597a2650901f022c13005083"")","ISODate(""2017-07-28T01:43:00.000+08:00"")","1501179363719","111","0","0"
"ObjectId(""597a2666901f022c13005084"")","ISODate(""2017-07-28T01:44:00.000+08:00"")","1501179386609","109","0","0"
"ObjectId(""597a2738901f026412005a05"")","ISODate(""2017-07-28T01:47:00.000+08:00"")","1501179596829","114","0","0"
"ObjectId(""597a2758901f02d411004d80"")","ISODate(""2017-07-28T01:48:00.000+08:00"")","1501179627998","110","0","0"
"ObjectId(""597a277c901f02d411004d84"")","ISODate(""2017-07-28T01:48:00.000+08:00"")","1501179663849","111","0","0"
"ObjectId(""597a2792901f02d411004d85"")","ISODate(""2017-07-28T01:49:00.000+08:00"")","1501179686720","109","0","0"
"ObjectId(""597a2864901f026412005a15"")","ISODate(""2017-07-28T01:52:00.000+08:00"")","1501179896832","114","0","0"
"ObjectId(""597a2883901f022c13005091"")","ISODate(""2017-07-28T01:53:00.000+08:00"")","1501179928180","110","0","0"
"ObjectId(""597a28a7901f022c13005094"")","ISODate(""2017-07-28T01:53:00.000+08:00"")","1501179963937","111","0","0"
"ObjectId(""597a28c0901f022c13005097"")","ISODate(""2017-07-28T01:54:00.000+08:00"")","1501179986762","109","0","0"
"ObjectId(""597a2990901f022c1300509c"")","ISODate(""2017-07-28T01:57:00.000+08:00"")","1501180197031","114","0","0"
"ObjectId(""597a29af901f026412005a25"")","ISODate(""2017-07-28T01:58:00.000+08:00"")","1501180228306","110","0","0"
"ObjectId(""597a29d4901f022c130050a1"")","ISODate(""2017-07-28T01:58:00.000+08:00"")","1501180263977","111","0","0"
"ObjectId(""597a29ea901f02d806000fa7"")","ISODate(""2017-07-28T01:59:00.000+08:00"")","1501180286875","109","0","0"
"ObjectId(""597a2abd901f022c130050af"")","ISODate(""2017-07-28T02:02:00.000+08:00"")","1501180497103","114","0","0"
"ObjectId(""597a2add901f026412005a2c"")","ISODate(""2017-07-28T02:03:00.000+08:00"")","1501180528398","110","0","0"
"ObjectId(""597a2b00901f022c130050b2"")","ISODate(""2017-07-28T02:03:00.000+08:00"")","1501180564153","111","0","0"
"ObjectId(""597a2b17901f022c130050b4"")","ISODate(""2017-07-28T02:04:00.000+08:00"")","1501180587010","109","0","0"
"ObjectId(""597a2be9901f022c130050c2"")","ISODate(""2017-07-28T02:07:00.000+08:00"")","1501180797198","114","0","0"
"ObjectId(""597a2c0a901f02d806000fc9"")","ISODate(""2017-07-28T02:08:00.000+08:00"")","1501180828408","110","0","0"
"ObjectId(""597a2c2c901f022c130050c9"")","ISODate(""2017-07-28T02:08:00.000+08:00"")","1501180864311","111","0","0"
"ObjectId(""597a2c42901f022c130050ca"")","ISODate(""2017-07-28T02:09:00.000+08:00"")","1501180887047","109","0","0"
"ObjectId(""597a2d15901f023012004e47"")","ISODate(""2017-07-28T02:12:00.000+08:00"")","1501181097216","114","0","0"
"ObjectId(""597a2d35901f022c130050d7"")","ISODate(""2017-07-28T02:13:00.000+08:00"")","1501181128513","110","0","0"
"ObjectId(""597a2d57901f026412005a47"")","ISODate(""2017-07-28T02:13:00.000+08:00"")","1501181164321","111","0","0"
"ObjectId(""597a2d70901f026412005a4b"")","ISODate(""2017-07-28T02:14:00.000+08:00"")","1501181187129","109","0","0"
"ObjectId(""597a2e40901f02d806000fdb"")","ISODate(""2017-07-28T02:17:00.000+08:00"")","1501181397302","114","0","0"
"ObjectId(""597a2e5f901f02d806000fe1"")","ISODate(""2017-07-28T02:18:00.000+08:00"")","1501181428528","110","0","0"
"ObjectId(""597a2e84901f02d806000fe3"")","ISODate(""2017-07-28T02:18:00.000+08:00"")","1501181464371","111","0","0"
"ObjectId(""597a2e9b901f02d806000fe6"")","ISODate(""2017-07-28T02:19:00.000+08:00"")","1501181487193","109","0","0"
"ObjectId(""597a2f6d901f02d806000ff5"")","ISODate(""2017-07-28T02:22:00.000+08:00"")","1501181697457","114","0","0"
"ObjectId(""597a2f8d901f022c130050ee"")","ISODate(""2017-07-28T02:23:00.000+08:00"")","1501181728665","110","0","0"
"ObjectId(""597a2fb0901f026412005a65"")","ISODate(""2017-07-28T02:23:00.000+08:00"")","1501181764491","111","0","0"
"ObjectId(""597a2fc6901f02d806000ff8"")","ISODate(""2017-07-28T02:24:00.000+08:00"")","1501181787281","109","0","0"
"ObjectId(""597a3099901f026412005a70"")","ISODate(""2017-07-28T02:27:00.000+08:00"")","1501181997590","114","0","0"
"ObjectId(""597a30b9901f023012004e51"")","ISODate(""2017-07-28T02:28:00.000+08:00"")","1501182028781","110","0","0"
"ObjectId(""597a30dd901f026412005a77"")","ISODate(""2017-07-28T02:28:00.000+08:00"")","1501182064612","111","0","0"
"ObjectId(""597a30f3901f026412005a7a"")","ISODate(""2017-07-28T02:29:00.000+08:00"")","1501182087396","109","0","0"
"ObjectId(""597a31c5901f023012004e5e"")","ISODate(""2017-07-28T02:32:00.000+08:00"")","1501182297754","114","0","0"
"ObjectId(""597a31e5901f023012004e60"")","ISODate(""2017-07-28T02:33:00.000+08:00"")","1501182328805","110","0","0"
"ObjectId(""597a3209901f026412005a85"")","ISODate(""2017-07-28T02:33:00.000+08:00"")","1501182364616","111","0","0"
"ObjectId(""597a321f901f026412005a89"")","ISODate(""2017-07-28T02:34:00.000+08:00"")","1501182387506","109","0","0"
"ObjectId(""597a32f2901f026412005a8f"")","ISODate(""2017-07-28T02:37:00.000+08:00"")","1501182597836","114","0","0"
"ObjectId(""597a3310901f023012004e6c"")","ISODate(""2017-07-28T02:38:00.000+08:00"")","1501182628914","110","0","0"
"ObjectId(""597a3335901f023012004e6f"")","ISODate(""2017-07-28T02:38:00.000+08:00"")","1501182664714","111","0","0"
"ObjectId(""597a334b901f026412005a91"")","ISODate(""2017-07-28T02:39:00.000+08:00"")","1501182687636","109","0","0"
"ObjectId(""597a336a901f023012004e74"")","ISODate(""2017-07-28T02:39:00.000+08:00"")","1501179392281","106","0","0"
"ObjectId(""597a341e901f026412005a9a"")","ISODate(""2017-07-28T02:42:00.000+08:00"")","1501182897894","114","0","0"
"ObjectId(""597a343c901f023012004e80"")","ISODate(""2017-07-28T02:43:00.000+08:00"")","1501182929051","110","0","0"
"ObjectId(""597a3461901f026412005a9c"")","ISODate(""2017-07-28T02:43:00.000+08:00"")","1501182964790","111","0","0"
"ObjectId(""597a3477901f026412005a9e"")","ISODate(""2017-07-28T02:44:00.000+08:00"")","1501182987749","109","0","0"
"ObjectId(""597a354a901f02d806001040"")","ISODate(""2017-07-28T02:47:00.000+08:00"")","1501183197976","114","0","0"
"ObjectId(""597a356a901f022c13005103"")","ISODate(""2017-07-28T02:48:00.000+08:00"")","1501183229230","110","0","0"
"ObjectId(""597a358d901f02d806001041"")","ISODate(""2017-07-28T02:48:00.000+08:00"")","1501183264921","111","0","0"
"ObjectId(""597a35a4901f022c13005107"")","ISODate(""2017-07-28T02:49:00.000+08:00"")","1501183287752","109","0","0"
"ObjectId(""597a3676901f026412005abb"")","ISODate(""2017-07-28T02:52:00.000+08:00"")","1501183497993","114","0","0"
"ObjectId(""597a3695901f026412005abc"")","ISODate(""2017-07-28T02:53:00.000+08:00"")","1501183529345","110","0","0"
"ObjectId(""597a36b9901f022c1300510d"")","ISODate(""2017-07-28T02:53:00.000+08:00"")","1501183565066","111","0","0"
"ObjectId(""597a36cf901f02d411004d95"")","ISODate(""2017-07-28T02:54:00.000+08:00"")","1501183587923","109","0","0"
"ObjectId(""597a37a2901f022c13005119"")","ISODate(""2017-07-28T02:57:00.000+08:00"")","1501183798060","114","0","0"
"ObjectId(""597a37c1901f02d806001062"")","ISODate(""2017-07-28T02:58:00.000+08:00"")","1501183829476","110","0","0"
"ObjectId(""597a37e5901f022c1300511b"")","ISODate(""2017-07-28T02:58:00.000+08:00"")","1501183865101","111","0","0"
"ObjectId(""597a37fb901f022c1300511c"")","ISODate(""2017-07-28T02:59:00.000+08:00"")","1501183887935","109","0","0"
"ObjectId(""597a38cf901f026412005ad1"")","ISODate(""2017-07-28T03:02:00.000+08:00"")","1501184098203","114","0","0"
"ObjectId(""597a38ed901f026412005ad2"")","ISODate(""2017-07-28T03:03:00.000+08:00"")","1501184129573","110","0","0"
"ObjectId(""597a3911901f022c1300512a"")","ISODate(""2017-07-28T03:03:00.000+08:00"")","1501184165220","111","0","0"
"ObjectId(""597a3927901f02d806001071"")","ISODate(""2017-07-28T03:04:00.000+08:00"")","1501184187951","109","0","0"
"ObjectId(""597a39fa901f02d806001080"")","ISODate(""2017-07-28T03:07:00.000+08:00"")","1501184398389","114","0","0"
"ObjectId(""597a3a19901f026412005adc"")","ISODate(""2017-07-28T03:08:00.000+08:00"")","1501184429633","110","0","0"
"ObjectId(""597a3a3d901f022c13005130"")","ISODate(""2017-07-28T03:08:00.000+08:00"")","1501184465259","111","0","0"
"ObjectId(""597a3a54901f026412005ae0"")","ISODate(""2017-07-28T03:09:00.000+08:00"")","1501184487961","109","0","0"
"ObjectId(""597a3b26901f026412005aeb"")","ISODate(""2017-07-28T03:12:00.000+08:00"")","1501184698450","114","0","0"
"ObjectId(""597a3b46901f026412005aee"")","ISODate(""2017-07-28T03:13:00.000+08:00"")","1501184729828","110","0","0"
"ObjectId(""597a3b69901f022c1300513c"")","ISODate(""2017-07-28T03:13:00.000+08:00"")","1501184765324","111","0","0"
